Year,Province,Attribute,Commodity,Value,Unit,Level
2021,Quảng Bình,Năng suất,Lúa,5.456238361266294,Tấn/ha,Province
2021,Quảng Trị,Năng suất,Lúa,5.563745019920319,Tấn/ha,Province
2021,Thừa Thiên Huế,Năng suất,Lúa,6.354359925788497,Tấn/ha,Province
2021,Đà Nẵng,Năng suất,Lúa,6.787234042553192,Tấn/ha,Province
2021,Quảng Nam,Năng suất,Lúa,5.596852300242131,Tấn/ha,Province
2021,Quảng Ngãi,Năng suất,Lúa,6.0410396716826265,Tấn/ha,Province
2021,Bình Định,Năng suất,Lúa,6.646875,Tấn/ha,Province
2021,Phú Yên,Năng suất,Lúa,7.070652173913044,Tấn/ha,Province
2021,Khánh Hòa,Năng suất,Lúa,6.013245033112582,Tấn/ha,Province
2021,Ninh Thuận,Năng suất,Lúa,6.219954648526077,Tấn/ha,Province
2021,Bình Thuận,Năng suất,Lúa,5.974898785425101,Tấn/ha,Province
2021,Tây Nguyên,Năng suất,Lúa,5.860511590727418,Tấn/ha,Regional
2021,Kon Tum,Năng suất,Lúa,4.15450643776824,Tấn/ha,Province
2021,Gia Lai,Năng suất,Lúa,5.1225033288948065,Tấn/ha,Province
2021,Đắk Lắk,Năng suất,Lúa,6.769919427036705,Tấn/ha,Province
2021,Đắk Nông,Năng suất,Lúa,6.2846153846153845,Tấn/ha,Province
2021,Lâm Đồng,Năng suất,Lúa,5.4206642066420665,Tấn/ha,Province
2021,Đông Nam Bộ,Năng suất,Lúa,5.453070683661646,Tấn/ha,Regional
2021,Bình Phước,Năng suất,Lúa,3.6132075471698113,Tấn/ha,Province
2021,Tây Ninh,Năng suất,Lúa,5.476319350473613,Tấn/ha,Province
2021,Bình Dương,Năng suất,Lúa,4.366666666666666,Tấn/ha,Province
2021,Đồng Nai,Năng suất,Lúa,5.838589981447124,Tấn/ha,Province
2021,Bà Rịa - Vũng Tàu,Năng suất,Lúa,5.8125,Tấn/ha,Province
2021,TP.Hồ Chí Minh,Năng suất,Lúa,5.042168674698795,Tấn/ha,Province
2021,Đồng bằng sông Cửu Long,Năng suất,Lúa,6.24000923408403,Tấn/ha,Regional
2021,Long An,Năng suất,Lúa,5.721885390181889,Tấn/ha,Province
2021,Tiền Giang,Năng suất,Lúa,6.3396512509476874,Tấn/ha,Province
2021,Bến Tre,Năng suất,Lúa,4.551912568306011,Tấn/ha,Province
2021,Trà Vinh,Năng suất,Lúa,5.497129186602871,Tấn/ha,Province
2021,Vĩnh Long,Năng suất,Lúa,6.081040892193308,Tấn/ha,Province
2021,Đồng Tháp,Năng suất,Lúa,6.621332275971451,Tấn/ha,Province
2021,An Giang,Năng suất,Lúa,6.629860777724436,Tấn/ha,Province
2021,Kiên Giang,Năng suất,Lúa,6.310744725443621,Tấn/ha,Province
2021,Cần Thơ,Năng suất,Lúa,6.358812949640288,Tấn/ha,Province
2021,Hậu Giang,Năng suất,Lúa,6.742857142857143,Tấn/ha,Province
2021,Sóc Trăng,Năng suất,Lúa,6.278438548337907,Tấn/ha,Province
2021,Bạc Liêu,Năng suất,Lúa,6.4214659685863875,Tấn/ha,Province
2021,Cà Mau,Năng suất,Lúa,4.585414585414585,Tấn/ha,Province
2022,Đồng bằng sông Hồng,Năng suất,Lúa,6.174286912751678,Tấn/ha,Regional
2022,Hà Nội,Năng suất,Lúa,6.009463722397476,Tấn/ha,Province
2022,Vĩnh Phúc,Năng suất,Lúa,5.3069679849340865,Tấn/ha,Province
2022,Bắc Ninh,Năng suất,Lúa,6.520798668885192,Tấn/ha,Province
2022,Quảng Ninh,Năng suất,Lúa,5.192513368983957,Tấn/ha,Province
2022,Hải Dương,Năng suất,Lúa,6.320875113947128,Tấn/ha,Province
2022,Hải Phòng,Năng suất,Lúa,6.438380281690141,Tấn/ha,Province
2022,Hưng Yên,Năng suất,Lúa,6.3059701492537314,Tấn/ha,Province
2022,Thái Bình,Năng suất,Lúa,6.548153034300792,Tấn/ha,Province
2022,Hà Nam,Năng suất,Lúa,6.204778156996587,Tấn/ha,Province
2022,Nam Định,Năng suất,Lúa,6.111888111888112,Tấn/ha,Province
2022,Ninh Bình,Năng suất,Lúa,6.178370786516854,Tấn/ha,Province
2022,Trung du và miền núi phía Bắc,Năng suất,Lúa,5.207973321206609,Tấn/ha,Regional
2022,Hà Giang,Năng suất,Lúa,5.742705570291777,Tấn/ha,Province
2022,Cao Bằng,Năng suất,Lúa,4.6996699669967,Tấn/ha,Province
2022,Bắc Kạn,Năng suất,Lúa,5.185840707964601,Tấn/ha,Province
2022,Tuyên Quang,Năng suất,Lúa,5.929384965831435,Tấn/ha,Province
2022,Lào Cai,Năng suất,Lúa,5.48955223880597,Tấn/ha,Province
2022,Yên Bái,Năng suất,Lúa,5.1647058823529415,Tấn/ha,Province
2022,Thái Nguyên,Năng suất,Lúa,5.610541727672035,Tấn/ha,Province
2022,Lạng Sơn,Năng suất,Lúa,4.4386694386694385,Tấn/ha,Province
2022,Bắc Giang,Năng suất,Lúa,5.802456499488229,Tấn/ha,Province
2022,Phú Thọ,Năng suất,Lúa,5.831365935919056,Tấn/ha,Province
2022,Điện Biên,Năng suất,Lúa,3.751361161524501,Tấn/ha,Province
2022,Lai Châu,Năng suất,Lúa,4.790625,Tấn/ha,Province
2022,Sơn La,Năng suất,Lúa,4.173306772908367,Tấn/ha,Province
2022,Hòa Bình,Năng suất,Lúa,5.638961038961039,Tấn/ha,Province
2022,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa,5.80943141555593,Tấn/ha,Regional
2022,Thanh Hóa,Năng suất,Lúa,6.064544265154819,Tấn/ha,Province
2022,Nghệ An,Năng suất,Lúa,5.75158867706528,Tấn/ha,Province
2022,Hà Tĩnh,Năng suất,Lúa,5.32824427480916,Tấn/ha,Province
2022,Quảng Bình,Năng suất,Lúa,5.10377358490566,Tấn/ha,Province
2022,Quảng Trị,Năng suất,Lúa,4.665346534653465,Tấn/ha,Province
2022,Thừa Thiên Huế,Năng suất,Lúa,5.049242424242424,Tấn/ha,Province
2022,Đà Nẵng,Năng suất,Lúa,5.854166666666667,Tấn/ha,Province
2022,Quảng Nam,Năng suất,Lúa,5.257211538461538,Tấn/ha,Province
2022,Quảng Ngãi,Năng suất,Lúa,5.82620320855615,Tấn/ha,Province
2022,Bình Định,Năng suất,Lúa,6.6878306878306875,Tấn/ha,Province
2022,Phú Yên,Năng suất,Lúa,6.52972972972973,Tấn/ha,Province
2022,Khánh Hòa,Năng suất,Lúa,5.949074074074074,Tấn/ha,Province
2022,Ninh Thuận,Năng suất,Lúa,6.160439560439561,Tấn/ha,Province
2022,Bình Thuận,Năng suất,Lúa,6.10954356846473,Tấn/ha,Province
2022,Tây Nguyên,Năng suất,Lúa,5.974206349206349,Tấn/ha,Regional
2022,Kon Tum,Năng suất,Lúa,4.244541484716157,Tấn/ha,Province
2022,Gia Lai,Năng suất,Lúa,5.292105263157895,Tấn/ha,Province
2022,Đắk Lắk,Năng suất,Lúa,6.8611599297012305,Tấn/ha,Province
2022,Đắk Nông,Năng suất,Lúa,6.369230769230769,Tấn/ha,Province
2022,Lâm Đồng,Năng suất,Lúa,5.422053231939164,Tấn/ha,Province
2022,Đông Nam Bộ,Năng suất,Lúa,5.515068493150685,Tấn/ha,Regional
2022,Bình Phước,Năng suất,Lúa,3.7714285714285714,Tấn/ha,Province
2022,Tây Ninh,Năng suất,Lúa,5.475964793500339,Tấn/ha,Province
2022,Bình Dương,Năng suất,Lúa,4.464285714285714,Tấn/ha,Province
2022,Đồng Nai,Năng suất,Lúa,5.946666666666666,Tấn/ha,Province
2022,Bà Rịa - Vũng Tàu,Năng suất,Lúa,6.043478260869565,Tấn/ha,Province
2022,TP.Hồ Chí Minh,Năng suất,Lúa,5.216049382716049,Tấn/ha,Province
2022,Đồng bằng sông Cửu Long,Năng suất,Lúa,6.189339153759171,Tấn/ha,Regional
2022,Long An,Năng suất,Lúa,5.619917501473188,Tấn/ha,Province
2022,Tiền Giang,Năng suất,Lúa,6.2157153446997775,Tấn/ha,Province
2022,Bến Tre,Năng suất,Lúa,4.694915254237288,Tấn/ha,Province
2022,Trà Vinh,Năng suất,Lúa,5.311557788944723,Tấn/ha,Province
2022,Vĩnh Long,Năng suất,Lúa,6.047153024911032,Tấn/ha,Province
2022,Đồng Tháp,Năng suất,Lúa,6.708834508502696,Tấn/ha,Province
2022,An Giang,Năng suất,Lúa,6.524983454665784,Tấn/ha,Province
2022,Kiên Giang,Năng suất,Lúa,6.297026872498571,Tấn/ha,Province
2022,Cần Thơ,Năng suất,Lúa,6.315619223659889,Tấn/ha,Province
2022,Hậu Giang,Năng suất,Lúa,6.65552016985138,Tấn/ha,Province
2022,Sóc Trăng,Năng suất,Lúa,6.1376201923076925,Tấn/ha,Province
2022,Bạc Liêu,Năng suất,Lúa,6.341450502911593,Tấn/ha,Province
2022,Cà Mau,Năng suất,Lúa,4.900900900900901,Tấn/ha,Province
2023,Đồng bằng sông Hồng,Năng suất,Lúa,6.206723585912487,Tấn/ha,Regional
2023,Hà Nội,Năng suất,Lúa,6.06,Tấn/ha,Province
2023,Vĩnh Phúc,Năng suất,Lúa,5.9314285714285715,Tấn/ha,Province
2023,Bắc Ninh,Năng suất,Lúa,6.402730375426621,Tấn/ha,Province
2023,Quảng Ninh,Năng suất,Lúa,5.168478260869565,Tấn/ha,Province
2023,Hải Dương,Năng suất,Lúa,6.278855032317636,Tấn/ha,Province
2023,Hải Phòng,Năng suất,Lúa,6.456014362657092,Tấn/ha,Province
2023,Hưng Yên,Năng suất,Lúa,6.298210735586481,Tấn/ha,Province
2023,Thái Bình,Năng suất,Lúa,6.529686457638426,Tấn/ha,Province
2023,Hà Nam,Năng suất,Lúa,6.252173913043478,Tấn/ha,Province
2023,Nam Định,Năng suất,Lúa,6.115112994350283,Tấn/ha,Province
2023,Ninh Bình,Năng suất,Lúa,6.1991525423728815,Tấn/ha,Province
2023,Trung du và miền núi phía Bắc,Năng suất,Lúa,5.227989588118206,Tấn/ha,Regional
2023,Hà Giang,Năng suất,Lúa,5.789893617021277,Tấn/ha,Province
2023,Cao Bằng,Năng suất,Lúa,4.653198653198653,Tấn/ha,Province
2023,Bắc Kạn,Năng suất,Lúa,5.049107142857143,Tấn/ha,Province
2023,Tuyên Quang,Năng suất,Lúa,5.976744186046512,Tấn/ha,Province
2023,Lào Cai,Năng suất,Lúa,5.4676470588235295,Tấn/ha,Province
2023,Yên Bái,Năng suất,Lúa,5.185446009389671,Tấn/ha,Province
2023,Thái Nguyên,Năng suất,Lúa,5.574814814814815,Tấn/ha,Province
2023,Lạng Sơn,Năng suất,Lúa,4.496868475991649,Tấn/ha,Province
2023,Bắc Giang,Năng suất,Lúa,5.782064650677789,Tấn/ha,Province
2023,Phú Thọ,Năng suất,Lúa,5.926369863013699,Tấn/ha,Province
2023,Điện Biên,Năng suất,Lúa,3.803956834532374,Tấn/ha,Province
2023,Lai Châu,Năng suất,Lúa,4.853503184713376,Tấn/ha,Province
2023,Sơn La,Năng suất,Lúa,4.229979466119096,Tấn/ha,Province
2023,Hòa Bình,Năng suất,Lúa,5.713541666666667,Tấn/ha,Province
2023,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa,6.053612263911239,Tấn/ha,Regional
2023,Thanh Hóa,Năng suất,Lúa,6.148870181657067,Tấn/ha,Province
2023,Nghệ An,Năng suất,Lúa,5.9301775147928995,Tấn/ha,Province
2023,Hà Tĩnh,Năng suất,Lúa,5.547459252157239,Tấn/ha,Province
2023,Quảng Bình,Năng suất,Lúa,5.309433962264151,Tấn/ha,Province
2023,Quảng Trị,Năng suất,Lúa,5.802788844621514,Tấn/ha,Province
2023,Thừa Thiên Huế,Năng suất,Lúa,6.257943925233645,Tấn/ha,Province
2023,Đà Nẵng,Năng suất,Lúa,6.195652173913044,Tấn/ha,Province
2023,Quảng Nam,Năng suất,Lúa,5.636911942098914,Tấn/ha,Province
2023,Quảng Ngãi,Năng suất,Lúa,5.9730820995962315,Tấn/ha,Province
2023,Bình Định,Năng suất,Lúa,6.885775862068965,Tấn/ha,Province
2023,Phú Yên,Năng suất,Lúa,7.003623188405797,Tấn/ha,Province
2023,Khánh Hòa,Năng suất,Lúa,5.900221729490022,Tấn/ha,Province
2023,Ninh Thuận,Năng suất,Lúa,6.157446808510638,Tấn/ha,Province
2023,Bình Thuận,Năng suất,Lúa,6.088402270884023,Tấn/ha,Province
2023,Tây Nguyên,Năng suất,Lúa,6.028740157480315,Tấn/ha,Regional
2023,Kon Tum,Năng suất,Lúa,4.418502202643172,Tấn/ha,Province
2023,Gia Lai,Năng suất,Lúa,5.249347258485639,Tấn/ha,Province
2023,Đắk Lắk,Năng suất,Lúa,6.966494845360825,Tấn/ha,Province
2023,Đắk Nông,Năng suất,Lúa,6.207692307692308,Tấn/ha,Province
2023,Lâm Đồng,Năng suất,Lúa,5.426877470355731,Tấn/ha,Province
2023,Đông Nam Bộ,Năng suất,Lúa,5.600078186082877,Tấn/ha,Regional
2023,Bình Phước,Năng suất,Lúa,3.9056603773584904,Tấn/ha,Province
2023,Tây Ninh,Năng suất,Lúa,5.521183591123067,Tấn/ha,Province
2023,Bình Dương,Năng suất,Lúa,4.462962962962963,Tấn/ha,Province
2023,Đồng Nai,Năng suất,Lúa,6.036964980544747,Tấn/ha,Province
2023,Bà Rịa - Vũng Tàu,Năng suất,Lúa,6.30379746835443,Tấn/ha,Province
2023,TP.Hồ Chí Minh,Năng suất,Lúa,5.4,Tấn/ha,Province
2023,Đồng bằng sông Cửu Long,Năng suất,Lúa,6.292859561830828,Tấn/ha,Regional
2023,Long An,Năng suất,Lúa,5.967460778617084,Tấn/ha,Province
2023,Tiền Giang,Năng suất,Lúa,6.112828438948996,Tấn/ha,Province
2023,Bến Tre,Năng suất,Lúa,4.941441441441442,Tấn/ha,Province
2023,Trà Vinh,Năng suất,Lúa,5.458702064896755,Tấn/ha,Province
2023,Vĩnh Long,Năng suất,Lúa,6.0,Tấn/ha,Province
2023,Đồng Tháp,Năng suất,Lúa,6.673289183222958,Tấn/ha,Province
2023,An Giang,Năng suất,Lúa,6.60126582278481,Tấn/ha,Province
2023,Kiên Giang,Năng suất,Lúa,6.399074203955674,Tấn/ha,Province
2023,Cần Thơ,Năng suất,Lúa,6.300647548566142,Tấn/ha,Province
2023,Hậu Giang,Năng suất,Lúa,6.674353205849269,Tấn/ha,Province
2023,Sóc Trăng,Năng suất,Lúa,6.286924939467312,Tấn/ha,Province
2023,Bạc Liêu,Năng suất,Lúa,6.466597077244259,Tấn/ha,Province
2023,Cà Mau,Năng suất,Lúa,5.1069182389937104,Tấn/ha,Province
2008,Cả Nước,Năng suất,Lúa hè thu,4.810951154641787,Tấn/ha,National
2008,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa hè thu,5.217047184170472,Tấn/ha,Regional
2008,Nghệ An,Năng suất,Lúa hè thu,5.1441124780316345,Tấn/ha,Province
2008,Hà Tĩnh,Năng suất,Lúa hè thu,4.583743842364532,Tấn/ha,Province
2008,Quảng Bình,Năng suất,Lúa hè thu,4.153846153846154,Tấn/ha,Province
2008,Quảng Trị,Năng suất,Lúa hè thu,5.0,Tấn/ha,Province
2008,Thừa Thiên Huế,Năng suất,Lúa hè thu,5.418032786885246,Tấn/ha,Province
2008,Quảng Ngãi,Năng suất,Lúa hè thu,5.6687898089171975,Tấn/ha,Province
2008,Bình Định,Năng suất,Lúa hè thu,5.871287128712871,Tấn/ha,Province
2008,Phú Yên,Năng suất,Lúa hè thu,6.586497890295359,Tấn/ha,Province
2008,Khánh Hòa,Năng suất,Lúa hè thu,5.149171270718232,Tấn/ha,Province
2008,Ninh Thuận,Năng suất,Lúa hè thu,5.294573643410852,Tấn/ha,Province
2008,Bình Thuận,Năng suất,Lúa hè thu,4.694300518134715,Tấn/ha,Province
2008,Tây Nguyên,Năng suất,Lúa hè thu,4.333333333333333,Tấn/ha,Regional
2008,Lâm Đồng,Năng suất,Lúa hè thu,4.333333333333333,Tấn/ha,Province
2008,Đông Nam Bộ,Năng suất,Lúa hè thu,4.266949152542373,Tấn/ha,Regional
2008,Tây Ninh,Năng suất,Lúa hè thu,4.504892367906066,Tấn/ha,Province
2008,Bình Dương,Năng suất,Lúa hè thu,3.4347826086956523,Tấn/ha,Province
2008,Đồng Nai,Năng suất,Lúa hè thu,4.234200743494424,Tấn/ha,Province
2008,Bà Rịa - Vũng Tàu,Năng suất,Lúa hè thu,3.393939393939394,Tấn/ha,Province
2008,TP.Hồ Chí Minh,Năng suất,Lúa hè thu,3.7866666666666666,Tấn/ha,Province
2008,Đồng bằng sông Cửu Long,Năng suất,Lúa hè thu,4.770130941334158,Tấn/ha,Regional
2008,Long An,Năng suất,Lúa hè thu,4.137332672285573,Tấn/ha,Province
2008,Tiền Giang,Năng suất,Lúa hè thu,4.743068391866913,Tấn/ha,Province
2008,Bến Tre,Năng suất,Lúa hè thu,4.220408163265306,Tấn/ha,Province
2008,Trà Vinh,Năng suất,Lúa hè thu,4.781664656212304,Tấn/ha,Province
2008,Vĩnh Long,Năng suất,Lúa hè thu,4.256410256410256,Tấn/ha,Province
2008,Đồng Tháp,Năng suất,Lúa hè thu,4.868512110726643,Tấn/ha,Province
2008,An Giang,Năng suất,Lúa hè thu,5.506621496766246,Tấn/ha,Province
2008,Kiên Giang,Năng suất,Lúa hè thu,4.795698924731183,Tấn/ha,Province
2008,Cần Thơ,Năng suất,Lúa hè thu,4.5125,Tấn/ha,Province
2008,Hậu Giang,Năng suất,Lúa hè thu,4.264633140972794,Tấn/ha,Province
2008,Sóc Trăng,Năng suất,Lúa hè thu,5.111387678904792,Tấn/ha,Province
2008,Bạc Liêu,Năng suất,Lúa hè thu,4.778004073319756,Tấn/ha,Province
2008,Cà Mau,Năng suất,Lúa hè thu,3.884297520661157,Tấn/ha,Province
2009,Cả Nước,Năng suất,Lúa hè thu,4.754155359565807,Tấn/ha,National
2009,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa hè thu,4.955677867902665,Tấn/ha,Regional
2009,Nghệ An,Năng suất,Lúa hè thu,4.3567073170731705,Tấn/ha,Province
2009,Hà Tĩnh,Năng suất,Lúa hè thu,4.513189448441247,Tấn/ha,Province
2009,Quảng Bình,Năng suất,Lúa hè thu,4.100436681222708,Tấn/ha,Province
2009,Quảng Trị,Năng suất,Lúa hè thu,4.19811320754717,Tấn/ha,Province
2009,Thừa Thiên Huế,Năng suất,Lúa hè thu,5.196078431372549,Tấn/ha,Province
2009,Quảng Ngãi,Năng suất,Lúa hè thu,5.205047318611987,Tấn/ha,Province
2009,Bình Định,Năng suất,Lúa hè thu,5.725961538461538,Tấn/ha,Province
2009,Phú Yên,Năng suất,Lúa hè thu,6.320833333333334,Tấn/ha,Province
2009,Khánh Hòa,Năng suất,Lúa hè thu,5.225806451612903,Tấn/ha,Province
2009,Ninh Thuận,Năng suất,Lúa hè thu,5.788321167883212,Tấn/ha,Province
2009,Bình Thuận,Năng suất,Lúa hè thu,4.906976744186046,Tấn/ha,Province
2009,Tây Nguyên,Năng suất,Lúa hè thu,4.253968253968254,Tấn/ha,Regional
2009,Lâm Đồng,Năng suất,Lúa hè thu,4.253968253968254,Tấn/ha,Province
2009,Đông Nam Bộ,Năng suất,Lúa hè thu,4.346832814122534,Tấn/ha,Regional
2009,Tây Ninh,Năng suất,Lúa hè thu,4.590566037735849,Tấn/ha,Province
2009,Bình Dương,Năng suất,Lúa hè thu,3.5,Tấn/ha,Province
2009,Đồng Nai,Năng suất,Lúa hè thu,4.319391634980988,Tấn/ha,Province
2009,Bà Rịa - Vũng Tàu,Năng suất,Lúa hè thu,3.5324675324675323,Tấn/ha,Province
2009,TP.Hồ Chí Minh,Năng suất,Lúa hè thu,3.7746478873239435,Tấn/ha,Province
2009,Đồng bằng sông Cửu Long,Năng suất,Lúa hè thu,4.739924631005967,Tấn/ha,Regional
2009,Long An,Năng suất,Lúa hè thu,4.027322404371585,Tấn/ha,Province
2009,Tiền Giang,Năng suất,Lúa hè thu,4.721441661576054,Tấn/ha,Province
2009,Bến Tre,Năng suất,Lúa hè thu,3.979338842975207,Tấn/ha,Province
2009,Trà Vinh,Năng suất,Lúa hè thu,4.808252427184466,Tấn/ha,Province
2009,Vĩnh Long,Năng suất,Lúa hè thu,4.435380384967919,Tấn/ha,Province
2009,Đồng Tháp,Năng suất,Lúa hè thu,5.016420361247947,Tấn/ha,Province
2009,An Giang,Năng suất,Lúa hè thu,5.436628643852979,Tấn/ha,Province
2009,Kiên Giang,Năng suất,Lúa hè thu,4.608294930875576,Tấn/ha,Province
2009,Cần Thơ,Năng suất,Lúa hè thu,4.479359730412805,Tấn/ha,Province
2009,Hậu Giang,Năng suất,Lúa hè thu,4.361799816345271,Tấn/ha,Province
2009,Sóc Trăng,Năng suất,Lúa hè thu,5.0396215257244235,Tấn/ha,Province
2009,Bạc Liêu,Năng suất,Lúa hè thu,4.6164874551971335,Tấn/ha,Province
2009,Cà Mau,Năng suất,Lúa hè thu,3.92797783933518,Tấn/ha,Province
2010,Cả Nước,Năng suất,Lúa hè thu,4.797249589490969,Tấn/ha,National
2010,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa hè thu,4.64568345323741,Tấn/ha,Regional
2010,Nghệ An,Năng suất,Lúa hè thu,3.4587628865979383,Tấn/ha,Province
2010,Hà Tĩnh,Năng suất,Lúa hè thu,3.4444444444444446,Tấn/ha,Province
2010,Quảng Bình,Năng suất,Lúa hè thu,3.5560344827586206,Tấn/ha,Province
2010,Quảng Trị,Năng suất,Lúa hè thu,4.19811320754717,Tấn/ha,Province
2010,Thừa Thiên Huế,Năng suất,Lúa hè thu,5.070312500000001,Tấn/ha,Province
2010,Quảng Ngãi,Năng suất,Lúa hè thu,5.533123028391167,Tấn/ha,Province
2010,Bình Định,Năng suất,Lúa hè thu,5.673123486682809,Tấn/ha,Province
2010,Phú Yên,Năng suất,Lúa hè thu,6.457983193277311,Tấn/ha,Province
2010,Khánh Hòa,Năng suất,Lúa hè thu,5.327586206896552,Tấn/ha,Province
2010,Ninh Thuận,Năng suất,Lúa hè thu,5.405405405405405,Tấn/ha,Province
2010,Bình Thuận,Năng suất,Lúa hè thu,4.870801033591731,Tấn/ha,Province
2010,Tây Nguyên,Năng suất,Lúa hè thu,4.186440677966102,Tấn/ha,Regional
2010,Lâm Đồng,Năng suất,Lúa hè thu,4.186440677966102,Tấn/ha,Province
2010,Đông Nam Bộ,Năng suất,Lúa hè thu,4.282584884994524,Tấn/ha,Regional
2010,Tây Ninh,Năng suất,Lúa hè thu,4.470134874759152,Tấn/ha,Province
2010,Bình Dương,Năng suất,Lúa hè thu,3.761904761904762,Tấn/ha,Province
2010,Đồng Nai,Năng suất,Lúa hè thu,4.244094488188976,Tấn/ha,Province
2010,Bà Rịa - Vũng Tàu,Năng suất,Lúa hè thu,3.388888888888889,Tấn/ha,Province
2010,TP.Hồ Chí Minh,Năng suất,Lúa hè thu,3.8461538461538463,Tấn/ha,Province
2010,Đồng bằng sông Cửu Long,Năng suất,Lúa hè thu,4.847695990424895,Tấn/ha,Regional
2010,Long An,Năng suất,Lúa hè thu,3.9903707270101108,Tấn/ha,Province
2010,Tiền Giang,Năng suất,Lúa hè thu,4.832819247378161,Tấn/ha,Province
2010,Bến Tre,Năng suất,Lúa hè thu,3.9224137931034484,Tấn/ha,Province
2010,Trà Vinh,Năng suất,Lúa hè thu,4.656019656019656,Tấn/ha,Province
2010,Vĩnh Long,Năng suất,Lúa hè thu,4.60717749757517,Tấn/ha,Province
2010,Đồng Tháp,Năng suất,Lúa hè thu,5.183760683760684,Tấn/ha,Province
2010,An Giang,Năng suất,Lúa hè thu,5.535734870317003,Tấn/ha,Province
2010,Kiên Giang,Năng suất,Lúa hè thu,4.611935266351989,Tấn/ha,Province
2010,Cần Thơ,Năng suất,Lúa hè thu,4.7040133779264215,Tấn/ha,Province
2010,Hậu Giang,Năng suất,Lúa hè thu,4.285601265822785,Tấn/ha,Province
2010,Sóc Trăng,Năng suất,Lúa hè thu,5.287460148777896,Tấn/ha,Province
2010,Bạc Liêu,Năng suất,Lúa hè thu,5.04920913884007,Tấn/ha,Province
2010,Cà Mau,Năng suất,Lúa hè thu,4.314606741573034,Tấn/ha,Province
2011,Cả Nước,Năng suất,Lúa hè thu,5.175864066422089,Tấn/ha,National
2011,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa hè thu,5.260779681039574,Tấn/ha,Regional
2011,Nghệ An,Năng suất,Lúa hè thu,4.639042357274401,Tấn/ha,Province
2011,Hà Tĩnh,Năng suất,Lúa hè thu,4.330935251798561,Tấn/ha,Province
2011,Quảng Bình,Năng suất,Lúa hè thu,4.016949152542373,Tấn/ha,Province
2011,Quảng Trị,Năng suất,Lúa hè thu,4.25462962962963,Tấn/ha,Province
2011,Thừa Thiên Huế,Năng suất,Lúa hè thu,5.686274509803922,Tấn/ha,Province
2011,Quảng Ngãi,Năng suất,Lúa hè thu,5.739811912225705,Tấn/ha,Province
2011,Bình Định,Năng suất,Lúa hè thu,5.945754716981132,Tấn/ha,Province
2011,Phú Yên,Năng suất,Lúa hè thu,6.852459016393443,Tấn/ha,Province
2011,Khánh Hòa,Năng suất,Lúa hè thu,5.6310160427807485,Tấn/ha,Province
2011,Ninh Thuận,Năng suất,Lúa hè thu,5.923076923076923,Tấn/ha,Province
2011,Bình Thuận,Năng suất,Lúa hè thu,5.58955223880597,Tấn/ha,Province
2011,Tây Nguyên,Năng suất,Lúa hè thu,4.5,Tấn/ha,Regional
2011,Lâm Đồng,Năng suất,Lúa hè thu,4.5,Tấn/ha,Province
2011,Đông Nam Bộ,Năng suất,Lúa hè thu,4.644610458911419,Tấn/ha,Regional
2011,Tây Ninh,Năng suất,Lúa hè thu,4.784499054820416,Tấn/ha,Province
2011,Bình Dương,Năng suất,Lúa hè thu,3.8421052631578947,Tấn/ha,Province
2011,Đồng Nai,Năng suất,Lúa hè thu,4.737254901960784,Tấn/ha,Province
2011,Bà Rịa - Vũng Tàu,Năng suất,Lúa hè thu,4.0,Tấn/ha,Province
2011,TP.Hồ Chí Minh,Năng suất,Lúa hè thu,4.066666666666666,Tấn/ha,Province
2011,Đồng bằng sông Cửu Long,Năng suất,Lúa hè thu,5.187587168758717,Tấn/ha,Regional
2011,Long An,Năng suất,Lúa hè thu,4.684377838328792,Tấn/ha,Province
2011,Tiền Giang,Năng suất,Lúa hè thu,4.9278606965174125,Tấn/ha,Province
2011,Bến Tre,Năng suất,Lúa hè thu,4.662337662337662,Tấn/ha,Province
2011,Trà Vinh,Năng suất,Lúa hè thu,5.332098765432098,Tấn/ha,Province
2011,Vĩnh Long,Năng suất,Lúa hè thu,5.164217804667243,Tấn/ha,Province
2011,Đồng Tháp,Năng suất,Lúa hè thu,5.500339904826649,Tấn/ha,Province
2011,An Giang,Năng suất,Lúa hè thu,5.63048813744205,Tấn/ha,Province
2011,Kiên Giang,Năng suất,Lúa hè thu,4.991601505936867,Tấn/ha,Province
2011,Cần Thơ,Năng suất,Lúa hè thu,4.813235294117647,Tấn/ha,Province
2011,Hậu Giang,Năng suất,Lúa hè thu,4.411719352351581,Tấn/ha,Province
2011,Sóc Trăng,Năng suất,Lúa hè thu,5.89470871191876,Tấn/ha,Province
2011,Bạc Liêu,Năng suất,Lúa hè thu,5.396057347670251,Tấn/ha,Province
2011,Cà Mau,Năng suất,Lúa hè thu,4.52542372881356,Tấn/ha,Province
2012,Cả Nước,Năng suất,Lúa hè thu,5.249144447369411,Tấn/ha,National
2012,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa hè thu,5.214039125431531,Tấn/ha,Regional
